make,model,season,mean_price_make_model_season
Chrysler,Town and Country,Sommer,15598.490236382322
Chrysler,Town and Country,Winter,13329.3734375
Chrysler,Voyager,Fruehling,1100.0
Chrysler,Voyager,Sommer,960.0
Chrysler,Voyager,Winter,1444.4444444444443
Daewoo,Leganza,Winter,300.0
Daewoo,Nubira,Winter,450.0
Dodge,Avenger,Fruehling,9147.687409551374
Dodge,Avenger,Sommer,8972.137978142076
Dodge,Avenger,Winter,9030.442485306465
Dodge,Caliber,Fruehling,4748.744769874477
Dodge,Caliber,Sommer,4853.821656050955
Dodge,Caliber,Winter,4970.254237288135
Dodge,Caravan,Fruehling,2074.390243902439
Dodge,Caravan,Sommer,1565.1785714285713
Dodge,Caravan,Winter,1849.8148148148148
Dodge,Challenger,Fruehling,21076.222222222223
Dodge,Challenger,Sommer,22114.761904761905
Dodge,Challenger,Winter,20228.022658610273
Dodge,Charger,Fruehling,13127.672530446549
Dodge,Charger,Sommer,14040.622068965517
Dodge,Charger,Winter,11979.482025512176
Dodge,Dakota,Fruehling,5495.3448275862065
Dodge,Dakota,Sommer,6441.803278688524
Dodge,Dakota,Winter,5344.986263736264
Dodge,Dart,Fruehling,11701.918032786885
Dodge,Dart,Sommer,11500.859574468084
Dodge,Dart,Winter,11683.23754789272
Dodge,Durango,Fruehling,12132.851132686084
Dodge,Durango,Sommer,17296.414342629483
Dodge,Durango,Winter,13166.438879456706
Dodge,Grand Caravan,Fruehling,11148.689201053556
Dodge,Grand Caravan,Sommer,11540.26001780944
Dodge,Grand Caravan,Winter,10903.144411887819
Dodge,Intrepid,Fruehling,597.2222222222222
Dodge,Intrepid,Sommer,547.5
Dodge,Intrepid,Winter,632.7922077922078
Dodge,Journey,Fruehling,12011.731207289295
Dodge,Journey,Sommer,12910.464143426294
Dodge,Journey,Winter,12063.125913434515
Dodge,Magnum,Fruehling,4886.065573770492
Dodge,Magnum,Sommer,3890.0
Dodge,Magnum,Winter,4162.795275590551
Dodge,Neon,Fruehling,1657.608695652174
Dodge,Neon,Sommer,1693.75
Dodge,Neon,Winter,1448.1818181818182
Dodge,Nitro,Fruehling,8543.069306930693
Dodge,Nitro,Sommer,8817.073170731708
Dodge,Nitro,Winter,8904.987834549878
Dodge,Ram Cargo,Winter,1166.6666666666667
Dodge,Ram Pickup 1500,Fruehling,9639.798850574713
Dodge,Ram Pickup 1500,Sommer,10278.062913907284
Dodge,Ram Pickup 1500,Winter,9467.127825409198
Dodge,Ram Pickup 2500,Fruehling,15430.952380952382
Dodge,Ram Pickup 2500,Sommer,17031.756756756757
Dodge,Ram Pickup 2500,Winter,15136.710963455149
Dodge,Ram Pickup 3500,Fruehling,20654.255319148935
Dodge,Ram Pickup 3500,Sommer,21387.878787878788
Dodge,Ram Pickup 3500,Winter,17481.81818181818
Dodge,Ram Van,Winter,1200.0
Dodge,Spirit,Winter,300.0
Dodge,Sprinter,Fruehling,8400.0
Dodge,Sprinter,Winter,7000.0
Dodge,Sprinter Cargo,Fruehling,8793.181818181818
Dodge,Sprinter Cargo,Sommer,8608.333333333334
Dodge,Sprinter Cargo,Winter,8164.0
Dodge,Stratus,Fruehling,1318.867924528302
Dodge,Stratus,Sommer,1224.21875
Dodge,Stratus,Winter,1412.2448979591836
Dodge,Viper,Fruehling,38233.333333333336
Dodge,Viper,Sommer,42650.0
Dodge,Viper,Winter,35125.0
FIAT,500,Fruehling,8518.279569892473
FIAT,500,Sommer,8511.29411764706
FIAT,500,Winter,9122.118644067798
FIAT,500L,Fruehling,11800.0
FIAT,500L,Sommer,11682.894736842105
FIAT,500L,Winter,12048.417721518987
FIAT,500e,Fruehling,14750.0
FIAT,500e,Winter,12900.0
Ferrari,360,Sommer,81000.0
Ferrari,458 Italia,Sommer,183000.0
Ferrari,California,Fruehling,130750.0
Ferrari,California,Sommer,120000.0
Ferrari,California,Winter,138500.0
Ferrari,F430,Fruehling,117000.0
Ferrari,F430,Sommer,95500.0
Fisker,Karma,Fruehling,45750.0
Fisker,Karma,Sommer,45800.0
Fisker,Karma,Winter,47000.0
Ford,Aspire,Winter,500.0
Ford,C-Max Energi,Fruehling,12841.02564102564
Ford,C-Max Energi,Sommer,12700.0
Ford,C-Max Energi,Winter,12005.389221556887
Ford,C-Max Hybrid,Fruehling,15428.57142857143
Ford,C-Max Hybrid,Sommer,13329.842105263158
Ford,C-Max Hybrid,Winter,15755.91935483871
Ford,Contour,Fruehling,525.0
Ford,Contour,Sommer,250.0
Ford,Contour,Winter,825.0
Ford,Crown Victoria,Fruehling,2711.3636363636365
Ford,Crown Victoria,Sommer,2934.6153846153848
Ford,Crown Victoria,Winter,4128.174603174603
Ford,E-150,Fruehling,400.0
Ford,E-150,Winter,850.0
Ford,E-250,Fruehling,1000.0
Ford,E-350,Sommer,1200.0
Ford,E-Series Van,Fruehling,19372.511848341233
Ford,E-Series Van,Sommer,18875.100401606425
Ford,E-Series Van,Winter,18731.386153846153
Ford,E-Series Wagon,Fruehling,19095.833333333332
Ford,E-Series Wagon,Sommer,18920.536842105263
Ford,E-Series Wagon,Winter,19512.38923076923
Ford,Econoline Cargo,Fruehling,4978.082191780822
Ford,Econoline Cargo,Sommer,5584.883720930233
Ford,Econoline Cargo,Winter,4517.886178861789
Ford,Econoline Wagon,Fruehling,7723.529411764706
Ford,Econoline Wagon,Sommer,8500.0
Ford,Econoline Wagon,Winter,6719.53125
Ford,Edge,Fruehling,19131.08904109589
Ford,Edge,Sommer,18365.22073578595
Ford,Edge,Winter,18763.11369268897
Ford,Escape,Fruehling,14730.065217391304
Ford,Escape,Sommer,14194.649425287356
Ford,Escape,Winter,14060.897660818713
Ford,Escape Hybrid,Fruehling,8675.862068965518
Ford,Escape Hybrid,Sommer,7820.588235294118
Ford,Escape Hybrid,Winter,9605.301204819278
Ford,Escort,Fruehling,700.0
Ford,Escort,Sommer,433.3333333333333
Ford,Escort,Winter,629.2857142857143
Ford,Excursion,Fruehling,9570.454545454546
Ford,Excursion,Sommer,9384.615384615385
Ford,Excursion,Winter,7773.837209302325
Ford,Expedition,Fruehling,20047.313901345293
Ford,Expedition,Sommer,22122.950819672133
Ford,Expedition,Winter,16396.432825943084
Ford,Expedition EL,Fruehling,12091.666666666666
Ford,Expedition EL,Sommer,12040.0
Ford,Expedition EL,Winter,12004.545454545454
Ford,Explorer,Fruehling,20176.163214581607
Ford,Explorer,Sommer,20422.127516778524
Ford,Explorer,Winter,19032.482207697893
Ford,Explorer Sport,Fruehling,1300.0
Ford,Explorer Sport,Sommer,881.25
Ford,Explorer Sport,Winter,1264.855072463768
Ford,Explorer Sport Trac,Fruehling,7505.9701492537315
Ford,Explorer Sport Trac,Sommer,8289.74358974359
Ford,Explorer Sport Trac,Winter,8159.895833333333
Ford,F-150,Fruehling,19950.694682675814
Ford,F-150,Sommer,20851.855455833727
Ford,F-150,Winter,18777.138090349075
Ford,F-150 Heritage,Fruehling,3900.0
Ford,F-150 Heritage,Sommer,3450.0
Ford,F-150 Heritage,Winter,2780.769230769231
Ford,F-150 SVT Lightning,Sommer,10200.0
Ford,F-150 SVT Lightning,Winter,5525.0
Ford,F-250 Super Duty,Fruehling,20094.06392694064
Ford,F-250 Super Duty,Sommer,22622.52475247525
Ford,F-250 Super Duty,Winter,20346.291975724882
Ford,F-350 Super Duty,Fruehling,22637.17948717949
Ford,F-350 Super Duty,Sommer,24206.33484162896
Ford,F-350 Super Duty,Winter,21446.014539579966
Ford,F-450 Super Duty,Fruehling,25918.18181818182
Ford,F-450 Super Duty,Sommer,24400.0
Ford,F-450 Super Duty,Winter,27808.315789473683
Ford,Fiesta,Fruehling,9430.681274900398
Ford,Fiesta,Sommer,8817.235616438356
Ford,Fiesta,Winter,9260.931185944362
Ford,Five Hundred,Fruehling,2963.8888888888887
Ford,Five Hundred,Sommer,2818.3333333333335
Ford,Five Hundred,Winter,3119.488188976378
Ford,Flex,Fruehling,20118.87966804979
Ford,Flex,Sommer,18687.303921568626
Ford,Flex,Winter,18583.536253776434
Ford,Focus,Fruehling,9529.505413105413
Ford,Focus,Sommer,9067.120152574698
Ford,Focus,Winter,9485.067127810093
Ford,Focus ST,Fruehling,18296.875
Ford,Focus ST,Sommer,18628.571428571428
Ford,Focus ST,Winter,18319.23076923077
Ford,Freestar,Fruehling,1622.7777777777778
Ford,Freestar,Sommer,1533.3333333333333
Ford,Freestar,Winter,1812.6994535519125
Ford,Freestyle,Fruehling,2747.1153846153848
Ford,Freestyle,Sommer,2406.25
Ford,Freestyle,Winter,2682.0652173913045
Ford,Fusion,Fruehling,12606.41677148847
Ford,Fusion,Sommer,11934.989399293287
Ford,Fusion,Winter,12355.260375363468
Ford,Fusion Energi,Fruehling,22663.636363636364
Ford,Fusion Energi,Sommer,18730.0
Ford,Fusion Energi,Winter,20867.30769230769
Ford,Fusion Hybrid,Fruehling,17142.721518987342
Ford,Fusion Hybrid,Sommer,15665.802631578947
Ford,Fusion Hybrid,Winter,16443.527508090614
Ford,Mustang,Fruehling,15027.510686164229
Ford,Mustang,Sommer,15279.432911392405
Ford,Mustang,Winter,13111.897505978817
Ford,Mustang SVT Cobra,Fruehling,3950.0
Ford,Mustang SVT Cobra,Sommer,10800.0
Ford,Mustang SVT Cobra,Winter,6243.75
Ford,Ranger,Fruehling,8268.459915611815
Ford,Ranger,Sommer,8922.787610619469
Ford,Ranger,Winter,7603.637931034483
Ford,Shelby GT500,Fruehling,47529.166666666664
Ford,Shelby GT500,Sommer,43202.083333333336
Ford,Shelby GT500,Winter,44467.64705882353
Ford,Taurus,Fruehling,11583.077681874229
Ford,Taurus,Sommer,12609.494778067885
Ford,Taurus,Winter,10193.59215396003
Ford,Taurus X,Fruehling,5683.333333333333
Ford,Taurus X,Sommer,4322.222222222223
Ford,Taurus X,Winter,4800.0
Ford,Tempo,Fruehling,300.0
Ford,Tempo,Winter,350.0
Ford,Thunderbird,Fruehling,13050.0
Ford,Thunderbird,Sommer,12520.0
Ford,Thunderbird,Winter,11783.333333333334
Ford,Transit Connect,Fruehling,11961.065573770491
Ford,Transit Connect,Sommer,10173.140495867769
Ford,Transit Connect,Winter,11602.81690140845
Ford,Transit Van,Fruehling,25466.666666666668
Ford,Transit Van,Sommer,23168.18181818182
Ford,Transit Wagon,Fruehling,28880.0
Ford,Transit Wagon,Sommer,27750.0
Ford,Windstar,Fruehling,933.0
Ford,Windstar,Sommer,1185.0
Ford,Windstar,Winter,994.3627450980392
Ford,Windstar Cargo,Fruehling,250.0
Ford,Windstar Cargo,Sommer,250.0
Ford,Windstar Cargo,Winter,275.0
GMC,Acadia,Fruehling,17605.00325732899
GMC,Acadia,Sommer,19191.75080906149
GMC,Acadia,Winter,17088.805309734515
GMC,Canyon,Fruehling,10120.0
GMC,Canyon,Sommer,7900.0
GMC,Canyon,Winter,9869.594594594595
GMC,Envoy,Fruehling,4052.1052631578946
GMC,Envoy,Sommer,3792.696629213483
GMC,Envoy,Winter,4441.398514851485
GMC,Envoy XL,Fruehling,3812.121212121212
GMC,Envoy XL,Sommer,4251.785714285715
GMC,Envoy XL,Winter,3677.8735632183907
GMC,Envoy XUV,Fruehling,3650.0
GMC,Envoy XUV,Sommer,3100.0
GMC,Envoy XUV,Winter,3568.4210526315787
GMC,Jimmy,Fruehling,990.0
GMC,Jimmy,Sommer,1080.0
GMC,Jimmy,Winter,897.2222222222222
GMC,Safari,Winter,2266.6666666666665
GMC,Safari Cargo,Winter,2050.0
GMC,Savana,Fruehling,20766.666666666668
GMC,Savana,Sommer,23000.0
GMC,Savana,Winter,17550.0
GMC,Savana Cargo,Fruehling,19877.083333333332
GMC,Savana Cargo,Sommer,19460.093896713614
GMC,Savana Cargo,Winter,19523.303167420814
GMC,Sierra 1500,Fruehling,20488.91454965358
GMC,Sierra 1500,Sommer,21737.437810945274
GMC,Sierra 1500,Winter,18138.557073954984
GMC,Sierra 1500 Classic,Fruehling,10640.0
GMC,Sierra 1500 Classic,Sommer,11100.0
GMC,Sierra 1500 Classic,Winter,10717.741935483871
GMC,Sierra 1500 Hybrid,Fruehling,18200.0
GMC,Sierra 1500 Hybrid,Winter,16000.0
GMC,Sierra 1500HD,Sommer,10300.0
GMC,Sierra 1500HD,Winter,8180.0
GMC,Sierra 2500,Fruehling,6700.0
GMC,Sierra 2500,Winter,5766.666666666667
GMC,Sierra 2500HD,Fruehling,25749.45054945055
GMC,Sierra 2500HD,Sommer,28345.16129032258
GMC,Sierra 2500HD,Winter,24596.753246753247
GMC,Sierra 2500HD Classic,Fruehling,19900.0
GMC,Sierra 2500HD Classic,Sommer,24510.0
GMC,Sierra 2500HD Classic,Winter,15818.181818181818
GMC,Sierra 3500,Fruehling,14900.0
GMC,Sierra 3500,Sommer,22600.0
GMC,Sierra 3500,Winter,16150.0
GMC,Sierra 3500HD,Fruehling,38014.28571428572
GMC,Sierra 3500HD,Sommer,36493.333333333336
GMC,Sierra 3500HD,Winter,32330.0
GMC,Sonoma,Fruehling,4600.0
GMC,Sonoma,Sommer,2136.3636363636365
GMC,Sonoma,Winter,3511.4864864864867
GMC,Suburban,Fruehling,1250.0
GMC,Suburban,Winter,1243.3333333333333
GMC,Terrain,Fruehling,18072.477064220184
GMC,Terrain,Sommer,17364.25339366516
GMC,Terrain,Winter,17143.397887323943
GMC,Yukon,Fruehling,17922.748815165876
GMC,Yukon,Sommer,18738.963190184048
GMC,Yukon,Winter,15639.240139211137
GMC,Yukon Denali,Fruehling,1275.0
GMC,Yukon Denali,Winter,2041.6666666666667
GMC,Yukon Hybrid,Fruehling,13325.0
GMC,Yukon Hybrid,Sommer,20800.0
GMC,Yukon Hybrid,Winter,17185.0
GMC,Yukon XL,Fruehling,17578.72248803828
GMC,Yukon XL,Sommer,20173.888059701494
GMC,Yukon XL,Winter,15695.988707653702
GMC,envoy,Fruehling,1040.0
GMC,envoy,Sommer,731.25
GMC,envoy,Winter,675.0
Geo,Metro,Fruehling,400.0
Geo,Prizm,Fruehling,475.0
Geo,Prizm,Sommer,500.0
Geo,Prizm,Winter,614.5833333333334
HUMMER,H1,Fruehling,45750.0
HUMMER,H2,Fruehling,18841.803278688523
HUMMER,H2,Sommer,21342.45283018868
HUMMER,H2,Winter,17729.56989247312
HUMMER,H2 SUT,Fruehling,24315.625
HUMMER,H2 SUT,Sommer,23425.0
HUMMER,H2 SUT,Winter,22398.387096774193
HUMMER,H3,Fruehling,12248.376811594202
HUMMER,H3,Sommer,11264.285714285714
HUMMER,H3,Winter,11514.311594202898
HUMMER,H3T,Winter,21508.333333333332
Honda,Accord,Fruehling,9067.523364485982
Honda,Accord,Sommer,9957.420429311622
Honda,Accord,Winter,9639.691226923705
Honda,Accord Crosstour,Fruehling,13862.5
Honda,Accord Crosstour,Sommer,15869.23076923077
Honda,Accord Crosstour,Winter,14342.905405405405
Honda,Accord Hybrid,Sommer,25816.666666666668
Honda,Accord Hybrid,Winter,25471.428571428572
Honda,CR-V,Fruehling,13631.14224137931
Honda,CR-V,Sommer,13611.155462184874
Honda,CR-V,Winter,13517.862385321101
Honda,CR-Z,Fruehling,9493.333333333334
Honda,CR-Z,Sommer,10316.666666666666
Honda,CR-Z,Winter,10372.222222222223
Honda,Civic,Fruehling,8261.846929422549
Honda,Civic,Sommer,8633.919961427195
Honda,Civic,Winter,8808.574139280125
Honda,Civic del Sol,Fruehling,450.0
Honda,Crosstour,Fruehling,16935.365853658535
Honda,Crosstour,Sommer,17865.094339622643
Honda,Crosstour,Winter,18226.020408163266
Honda,Element,Fruehling,6642.857142857143
Honda,Element,Sommer,7518.571428571428
Honda,Element,Winter,6942.375690607735
Honda,Fit,Fruehling,8906.73076923077
Honda,Fit,Sommer,8373.91304347826
Honda,Fit,Winter,9071.21451104101
Honda,Insight,Fruehling,8532.258064516129
Honda,Insight,Sommer,8163.04347826087
Honda,Insight,Winter,9368.292682926829
Honda,Odyssey,Fruehling,11154.989384288747
Honda,Odyssey,Sommer,11859.388185654008
Honda,Odyssey,Winter,11963.57276119403
Honda,Passport,Fruehling,650.0
Honda,Passport,Sommer,1466.6666666666667
Honda,Passport,Winter,1340.2173913043478
Honda,Pilot,Fruehling,18099.38775510204
Honda,Pilot,Sommer,18476.953125
Honda,Pilot,Winter,18136.954108068097
Honda,Prelude,Fruehling,2683.3333333333335
Honda,Prelude,Sommer,1000.0
Honda,Prelude,Winter,2075.0
Honda,Ridgeline,Fruehling,17415.625
Honda,Ridgeline,Sommer,19224.324324324323
Honda,Ridgeline,Winter,16805.32786885246
Honda,S2000,Fruehling,11712.5
Honda,S2000,Sommer,16461.764705882353
Honda,S2000,Winter,10615.0
Honda,accord,Fruehling,4425.0
Honda,accord,Winter,4043.3333333333335
Hyundai,Accent,Fruehling,8030.558404558405
Hyundai,Accent,Sommer,7580.054794520548
Hyundai,Accent,Winter,7720.6266318537855
Hyundai,Azera,Fruehling,12194.444444444445
Hyundai,Azera,Sommer,16495.555555555555
Hyundai,Azera,Winter,11984.673366834171
Hyundai,Elantra,Fruehling,10169.718309859154
Hyundai,Elantra,Sommer,10290.529364440868
Hyundai,Elantra,Winter,9759.010335917314
Hyundai,Elantra Coupe,Fruehling,12122.727272727272
Hyundai,Elantra Coupe,Sommer,12336.0
Hyundai,Elantra Coupe,Winter,12338.75
Hyundai,Elantra GT,Fruehling,13341.935483870968
Hyundai,Elantra GT,Sommer,12798.529411764706
Hyundai,Elantra GT,Winter,13147.619047619048
Hyundai,Elantra Touring,Fruehling,7054.166666666667
Hyundai,Elantra Touring,Sommer,8125.0
Hyundai,Elantra Touring,Winter,7917.142857142857
Hyundai,Entourage,Fruehling,4014.705882352941
Hyundai,Entourage,Sommer,4658.333333333333
Hyundai,Entourage,Winter,4055.714285714286
Hyundai,Equus,Fruehling,33162.5
Hyundai,Equus,Sommer,33926.78571428572
Hyundai,Equus,Winter,33560.52631578947
Hyundai,Genesis,Fruehling,17809.38129496403
Hyundai,Genesis,Sommer,18801.80239520958
Hyundai,Genesis,Winter,18044.3375
Hyundai,Genesis Coupe,Fruehling,15741.176470588236
Hyundai,Genesis Coupe,Sommer,17341.129032258064
Hyundai,Genesis Coupe,Winter,15393.08176100629
Hyundai,Santa Fe,Fruehling,8708.720930232557
Hyundai,Santa Fe,Sommer,10546.630434782608
Hyundai,Santa Fe,Winter,9773.379032258064
Hyundai,Santa Fe Sport,Fruehling,19300.877192982458
Hyundai,Santa Fe Sport,Sommer,19220.967741935485
Hyundai,Santa Fe Sport,Winter,20450.34965034965
Hyundai,Sonata,Fruehling,10825.273885350318
Hyundai,Sonata,Sommer,11053.551420176298
Hyundai,Sonata,Winter,10601.780266666667
Hyundai,Sonata Hybrid,Fruehling,14905.0
Hyundai,Sonata Hybrid,Sommer,16473.295454545456
Hyundai,Sonata Hybrid,Winter,15465.94752186589
Hyundai,Tiburon,Fruehling,3453.846153846154
Hyundai,Tiburon,Sommer,3230.0
Hyundai,Tiburon,Winter,3028.9763779527557
Hyundai,Tucson,Fruehling,12374.642857142857
Hyundai,Tucson,Sommer,13102.095808383234
Hyundai,Tucson,Winter,11481.788793103447
Hyundai,Veloster,Fruehling,13505.729166666666
Hyundai,Veloster,Sommer,13820.143884892086
Hyundai,Veloster,Winter,13243.91447368421
Hyundai,Veracruz,Fruehling,11107.692307692309
Hyundai,Veracruz,Sommer,11131.25
Hyundai,Veracruz,Winter,11126.052631578947
Hyundai,XG300,Fruehling,1000.0
Hyundai,XG300,Winter,1556.25
Hyundai,XG350,Fruehling,1355.0
Hyundai,XG350,Sommer,1782.142857142857
Hyundai,XG350,Winter,1949.107142857143
Infiniti,EX,Fruehling,21375.0
Infiniti,EX,Sommer,21766.666666666668
Infiniti,EX,Winter,22558.333333333332
Infiniti,EX35,Fruehling,12827.777777777777
Infiniti,EX35,Sommer,12529.166666666666
Infiniti,EX35,Winter,12995.714285714286
Infiniti,FX,Fruehling,27460.4375
Infiniti,FX,Sommer,27132.885714285716
Infiniti,FX,Winter,27374.592105263157
Infiniti,FX35,Fruehling,10708.75
Infiniti,FX35,Sommer,11817.708333333334
Infiniti,FX35,Winter,10810.382513661201
Infiniti,FX45,Fruehling,8700.0
Infiniti,FX45,Sommer,6300.0
Infiniti,FX45,Winter,7781.481481481482
Infiniti,FX50,Sommer,19800.0
Infiniti,FX50,Winter,27150.0
Infiniti,G Convertible,Fruehling,26505.128205128207
Infiniti,G Convertible,Sommer,27377.21518987342
Infiniti,G Convertible,Winter,25724.73404255319
Infiniti,G Coupe,Fruehling,22510.0
Infiniti,G Coupe,Sommer,22289.111747851002
Infiniti,G Coupe,Winter,22490.172786177107
Infiniti,G Sedan,Fruehling,19832.15258855586
Infiniti,G Sedan,Sommer,19331.550704225352
Infiniti,G Sedan,Winter,20187.99547818223
Infiniti,G20,Fruehling,675.0
Infiniti,G20,Sommer,700.0
Infiniti,G20,Winter,1130.6818181818182
Infiniti,G35,Fruehling,6922.077922077922
Infiniti,G35,Sommer,6643.75
Infiniti,G35,Winter,6869.620253164557
Infiniti,G37,Fruehling,13548.333333333334
Infiniti,G37,Sommer,13855.0
Infiniti,G37,Winter,13223.345588235294
Infiniti,G37 Convertible,Fruehling,20666.666666666668
Infiniti,G37 Convertible,Sommer,21666.666666666668
Infiniti,G37 Convertible,Winter,19811.53846153846
Infiniti,G37 Coupe,Fruehling,16325.0
Infiniti,G37 Coupe,Winter,15155.555555555555
Infiniti,I30,Fruehling,1450.0
Infiniti,I30,Sommer,1800.0
Infiniti,I30,Winter,1488.0681818181818
Infiniti,I35,Fruehling,2490.0
Infiniti,I35,Sommer,2690.0
Infiniti,I35,Winter,2808.4615384615386
Infiniti,J30,Fruehling,375.0
Infiniti,J30,Winter,475.0
Infiniti,JX,Fruehling,30070.54794520548
Infiniti,JX,Sommer,30381.81818181818
Infiniti,JX,Winter,30023.71111111111
Infiniti,M,Fruehling,24678.716216216217
Infiniti,M,Sommer,24285.05154639175
Infiniti,M,Winter,25758.33542976939
Infiniti,M35,Fruehling,10186.842105263158
Infiniti,M35,Sommer,9197.560975609756
Infiniti,M35,Winter,9753.64238410596
Infiniti,M37,Fruehling,19561.53846153846
Infiniti,M37,Sommer,19668.75
Infiniti,M37,Winter,22724.944444444445
Infiniti,M45,Fruehling,7681.818181818182
Infiniti,M45,Sommer,5871.428571428572
Infiniti,M45,Winter,8076.136363636364
Infiniti,M56,Fruehling,27000.0
Infiniti,M56,Sommer,24400.0
Infiniti,M56,Winter,22920.0
Infiniti,Q45,Fruehling,2314.285714285714
Infiniti,Q45,Sommer,3720.0
Infiniti,Q45,Winter,3267.8571428571427
Infiniti,Q50,Fruehling,28882.05128205128
Infiniti,Q50,Sommer,28489.689655172413
Infiniti,Q50,Winter,29714.441253263707
Infiniti,Q60 Convertible,Fruehling,38200.0
Infiniti,Q60 Convertible,Sommer,35683.333333333336
Infiniti,Q60 Convertible,Winter,36780.882352941175
Infiniti,Q60 Coupe,Fruehling,26633.333333333332
Infiniti,Q60 Coupe,Sommer,29842.85714285714
Infiniti,Q60 Coupe,Winter,29961.53846153846
Infiniti,Q70,Fruehling,31528.571428571428
Infiniti,Q70,Sommer,29991.666666666668
Infiniti,Q70,Winter,40171.42857142857
Infiniti,QX,Fruehling,40237.5
Infiniti,QX,Sommer,39198.84146341463
Infiniti,QX,Winter,41671.311475409835
Infiniti,QX4,Fruehling,2195.8333333333335
Infiniti,QX4,Sommer,2560.0
Infiniti,QX4,Winter,2273.684210526316
Infiniti,QX50,Fruehling,33200.0
Infiniti,QX50,Winter,32257.14285714286
Infiniti,QX56,Fruehling,19899.242424242424
Infiniti,QX56,Sommer,22763.076923076922
Infiniti,QX56,Winter,21221.25
Infiniti,QX60,Fruehling,31591.891891891893
Infiniti,QX60,Sommer,32173.355555555554
Infiniti,QX60,Winter,37017.934782608696
Infiniti,QX70,Fruehling,32386.363636363636
Infiniti,QX70,Sommer,31896.428571428572
Infiniti,QX70,Winter,35007.31707317073
Infiniti,QX80,Fruehling,51842.10526315789
Infiniti,QX80,Sommer,52958.333333333336
Infiniti,QX80,Winter,58470.51282051282
Isuzu,Amigo,Winter,1200.0
Isuzu,Ascender,Fruehling,3066.6666666666665
Isuzu,Ascender,Winter,2690.625
Isuzu,Axiom,Fruehling,2400.0
Isuzu,Axiom,Sommer,1700.0
Isuzu,Axiom,Winter,1703.3333333333333
Isuzu,Rodeo,Fruehling,1536.764705882353
Isuzu,Rodeo,Sommer,766.6666666666666
Isuzu,Rodeo,Winter,1351.6949152542372
